DateKey;CalendarYear;CalendarHalfYearLabel;CalendarQuarterLabel;CalendarMonth;CalendarMonthLabel;CalendarWeekLabel;CalendarDayOfWeekLabel;IsWorkDay;Start of Week;End of Week
2010-03-26 00:00:00,000;2010;"H1";"Q1";201003;"March";"Week 13";"Friday";"WorkDay";2010-03-21 00:00:00,000;2010-03-28 00:00:00,000
2010-03-29 00:00:00,000;2010;"H1";"Q1";201003;"March";"Week 14";"Monday";"WorkDay";2010-03-28 00:00:00,000;2010-04-04 00:00:00,000
2010-03-30 00:00:00,000;2010;"H1";"Q1";201003;"March";"Week 14";"Tuesday";"WorkDay";2010-03-28 00:00:00,000;2010-04-04 00:00:00,000
2010-03-31 00:00:00,000;2010;"H1";"Q1";201003;"March";"Week 14";"Wednesday";"WorkDay";2010-03-28 00:00:00,000;2010-04-04 00:00:00,000
2010-04-01 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 14";"Thursday";"WorkDay";2010-03-28 00:00:00,000;2010-04-04 00:00:00,000
2010-04-02 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 14";"Friday";"WorkDay";2010-03-28 00:00:00,000;2010-04-04 00:00:00,000
2010-04-05 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 15";"Monday";"WorkDay";2010-04-04 00:00:00,000;2010-04-11 00:00:00,000
2010-04-06 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 15";"Tuesday";"WorkDay";2010-04-04 00:00:00,000;2010-04-11 00:00:00,000
2010-04-07 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 15";"Wednesday";"WorkDay";2010-04-04 00:00:00,000;2010-04-11 00:00:00,000
2010-04-08 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 15";"Thursday";"WorkDay";2010-04-04 00:00:00,000;2010-04-11 00:00:00,000
2010-04-09 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 15";"Friday";"WorkDay";2010-04-04 00:00:00,000;2010-04-11 00:00:00,000
2010-04-12 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 16";"Monday";"WorkDay";2010-04-11 00:00:00,000;2010-04-18 00:00:00,000
2010-04-13 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 16";"Tuesday";"WorkDay";2010-04-11 00:00:00,000;2010-04-18 00:00:00,000
2010-04-14 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 16";"Wednesday";"WorkDay";2010-04-11 00:00:00,000;2010-04-18 00:00:00,000
2010-04-15 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 16";"Thursday";"WorkDay";2010-04-11 00:00:00,000;2010-04-18 00:00:00,000
2010-04-16 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 16";"Friday";"WorkDay";2010-04-11 00:00:00,000;2010-04-18 00:00:00,000
2010-04-19 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 17";"Monday";"WorkDay";2010-04-18 00:00:00,000;2010-04-25 00:00:00,000
2010-04-20 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 17";"Tuesday";"WorkDay";2010-04-18 00:00:00,000;2010-04-25 00:00:00,000
2010-04-21 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 17";"Wednesday";"WorkDay";2010-04-18 00:00:00,000;2010-04-25 00:00:00,000
2010-04-22 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 17";"Thursday";"WorkDay";2010-04-18 00:00:00,000;2010-04-25 00:00:00,000
2010-04-23 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 17";"Friday";"WorkDay";2010-04-18 00:00:00,000;2010-04-25 00:00:00,000
2010-04-26 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 18";"Monday";"WorkDay";2010-04-25 00:00:00,000;2010-05-02 00:00:00,000
2010-04-27 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 18";"Tuesday";"WorkDay";2010-04-25 00:00:00,000;2010-05-02 00:00:00,000
2010-04-28 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 18";"Wednesday";"WorkDay";2010-04-25 00:00:00,000;2010-05-02 00:00:00,000
2010-04-29 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 18";"Thursday";"WorkDay";2010-04-25 00:00:00,000;2010-05-02 00:00:00,000
2010-04-30 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 18";"Friday";"WorkDay";2010-04-25 00:00:00,000;2010-05-02 00:00:00,000
2010-05-03 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 19";"Monday";"WorkDay";2010-05-02 00:00:00,000;2010-05-09 00:00:00,000
2010-05-04 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 19";"Tuesday";"WorkDay";2010-05-02 00:00:00,000;2010-05-09 00:00:00,000
2010-05-05 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 19";"Wednesday";"WorkDay";2010-05-02 00:00:00,000;2010-05-09 00:00:00,000
2010-05-06 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 19";"Thursday";"WorkDay";2010-05-02 00:00:00,000;2010-05-09 00:00:00,000
2010-05-07 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 19";"Friday";"WorkDay";2010-05-02 00:00:00,000;2010-05-09 00:00:00,000
2010-05-10 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 20";"Monday";"WorkDay";2010-05-09 00:00:00,000;2010-05-16 00:00:00,000
2010-05-11 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 20";"Tuesday";"WorkDay";2010-05-09 00:00:00,000;2010-05-16 00:00:00,000
2010-05-12 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 20";"Wednesday";"WorkDay";2010-05-09 00:00:00,000;2010-05-16 00:00:00,000
2010-05-13 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 20";"Thursday";"WorkDay";2010-05-09 00:00:00,000;2010-05-16 00:00:00,000
2010-05-14 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 20";"Friday";"WorkDay";2010-05-09 00:00:00,000;2010-05-16 00:00:00,000
2010-05-17 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 21";"Monday";"WorkDay";2010-05-16 00:00:00,000;2010-05-23 00:00:00,000
2010-05-18 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 21";"Tuesday";"WorkDay";2010-05-16 00:00:00,000;2010-05-23 00:00:00,000
2010-05-19 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 21";"Wednesday";"WorkDay";2010-05-16 00:00:00,000;2010-05-23 00:00:00,000
2010-05-20 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 21";"Thursday";"WorkDay";2010-05-16 00:00:00,000;2010-05-23 00:00:00,000
2010-05-21 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 21";"Friday";"WorkDay";2010-05-16 00:00:00,000;2010-05-23 00:00:00,000
2010-05-24 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 22";"Monday";"WorkDay";2010-05-23 00:00:00,000;2010-05-30 00:00:00,000
2010-05-25 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 22";"Tuesday";"WorkDay";2010-05-23 00:00:00,000;2010-05-30 00:00:00,000
2010-05-26 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 22";"Wednesday";"WorkDay";2010-05-23 00:00:00,000;2010-05-30 00:00:00,000
2010-05-27 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 22";"Thursday";"WorkDay";2010-05-23 00:00:00,000;2010-05-30 00:00:00,000
2010-05-28 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 22";"Friday";"WorkDay";2010-05-23 00:00:00,000;2010-05-30 00:00:00,000
2010-05-31 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 23";"Monday";"WorkDay";2010-05-30 00:00:00,000;2010-06-06 00:00:00,000
2010-06-01 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 23";"Tuesday";"WorkDay";2010-05-30 00:00:00,000;2010-06-06 00:00:00,000
2010-06-02 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 23";"Wednesday";"WorkDay";2010-05-30 00:00:00,000;2010-06-06 00:00:00,000
2010-06-03 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 23";"Thursday";"WorkDay";2010-05-30 00:00:00,000;2010-06-06 00:00:00,000
2010-06-04 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 23";"Friday";"WorkDay";2010-05-30 00:00:00,000;2010-06-06 00:00:00,000
2010-06-07 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 24";"Monday";"WorkDay";2010-06-06 00:00:00,000;2010-06-13 00:00:00,000
2010-06-08 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 24";"Tuesday";"WorkDay";2010-06-06 00:00:00,000;2010-06-13 00:00:00,000
2010-06-09 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 24";"Wednesday";"WorkDay";2010-06-06 00:00:00,000;2010-06-13 00:00:00,000
2010-06-10 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 24";"Thursday";"WorkDay";2010-06-06 00:00:00,000;2010-06-13 00:00:00,000
2010-06-11 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 24";"Friday";"WorkDay";2010-06-06 00:00:00,000;2010-06-13 00:00:00,000
2010-06-14 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 25";"Monday";"WorkDay";2010-06-13 00:00:00,000;2010-06-20 00:00:00,000
2010-06-15 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 25";"Tuesday";"WorkDay";2010-06-13 00:00:00,000;2010-06-20 00:00:00,000
2010-06-16 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 25";"Wednesday";"WorkDay";2010-06-13 00:00:00,000;2010-06-20 00:00:00,000
2010-06-17 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 25";"Thursday";"WorkDay";2010-06-13 00:00:00,000;2010-06-20 00:00:00,000
2010-06-18 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 25";"Friday";"WorkDay";2010-06-13 00:00:00,000;2010-06-20 00:00:00,000
2010-06-21 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 26";"Monday";"WorkDay";2010-06-20 00:00:00,000;2010-06-27 00:00:00,000
2010-06-22 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 26";"Tuesday";"WorkDay";2010-06-20 00:00:00,000;2010-06-27 00:00:00,000
2010-06-23 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 26";"Wednesday";"WorkDay";2010-06-20 00:00:00,000;2010-06-27 00:00:00,000
2010-06-24 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 26";"Thursday";"WorkDay";2010-06-20 00:00:00,000;2010-06-27 00:00:00,000
2010-06-25 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 26";"Friday";"WorkDay";2010-06-20 00:00:00,000;2010-06-27 00:00:00,000
2010-06-28 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 27";"Monday";"WorkDay";2010-06-27 00:00:00,000;2010-07-04 00:00:00,000
2010-06-29 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 27";"Tuesday";"WorkDay";2010-06-27 00:00:00,000;2010-07-04 00:00:00,000
2010-06-30 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 27";"Wednesday";"WorkDay";2010-06-27 00:00:00,000;2010-07-04 00:00:00,000
2010-07-01 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 27";"Thursday";"WorkDay";2010-06-27 00:00:00,000;2010-07-04 00:00:00,000
2010-07-02 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 27";"Friday";"WorkDay";2010-06-27 00:00:00,000;2010-07-04 00:00:00,000
2010-07-05 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 28";"Monday";"WorkDay";2010-07-04 00:00:00,000;2010-07-11 00:00:00,000
2010-07-06 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 28";"Tuesday";"WorkDay";2010-07-04 00:00:00,000;2010-07-11 00:00:00,000
2010-07-07 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 28";"Wednesday";"WorkDay";2010-07-04 00:00:00,000;2010-07-11 00:00:00,000
2010-07-08 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 28";"Thursday";"WorkDay";2010-07-04 00:00:00,000;2010-07-11 00:00:00,000
2010-07-09 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 28";"Friday";"WorkDay";2010-07-04 00:00:00,000;2010-07-11 00:00:00,000
2010-07-12 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 29";"Monday";"WorkDay";2010-07-11 00:00:00,000;2010-07-18 00:00:00,000
2010-07-13 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 29";"Tuesday";"WorkDay";2010-07-11 00:00:00,000;2010-07-18 00:00:00,000
2010-07-14 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 29";"Wednesday";"WorkDay";2010-07-11 00:00:00,000;2010-07-18 00:00:00,000
2010-07-15 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 29";"Thursday";"WorkDay";2010-07-11 00:00:00,000;2010-07-18 00:00:00,000
2010-07-16 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 29";"Friday";"WorkDay";2010-07-11 00:00:00,000;2010-07-18 00:00:00,000
2010-07-19 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 30";"Monday";"WorkDay";2010-07-18 00:00:00,000;2010-07-25 00:00:00,000
2010-07-20 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 30";"Tuesday";"WorkDay";2010-07-18 00:00:00,000;2010-07-25 00:00:00,000
2010-07-21 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 30";"Wednesday";"WorkDay";2010-07-18 00:00:00,000;2010-07-25 00:00:00,000
2010-07-22 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 30";"Thursday";"WorkDay";2010-07-18 00:00:00,000;2010-07-25 00:00:00,000
2010-07-23 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 30";"Friday";"WorkDay";2010-07-18 00:00:00,000;2010-07-25 00:00:00,000
2010-07-26 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 31";"Monday";"WorkDay";2010-07-25 00:00:00,000;2010-08-01 00:00:00,000
2010-07-27 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 31";"Tuesday";"WorkDay";2010-07-25 00:00:00,000;2010-08-01 00:00:00,000
2010-07-28 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 31";"Wednesday";"WorkDay";2010-07-25 00:00:00,000;2010-08-01 00:00:00,000
2010-07-29 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 31";"Thursday";"WorkDay";2010-07-25 00:00:00,000;2010-08-01 00:00:00,000
2010-07-30 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 31";"Friday";"WorkDay";2010-07-25 00:00:00,000;2010-08-01 00:00:00,000
2010-08-02 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 32";"Monday";"WorkDay";2010-08-01 00:00:00,000;2010-08-08 00:00:00,000
2010-08-03 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 32";"Tuesday";"WorkDay";2010-08-01 00:00:00,000;2010-08-08 00:00:00,000
2010-08-04 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 32";"Wednesday";"WorkDay";2010-08-01 00:00:00,000;2010-08-08 00:00:00,000
2010-08-05 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 32";"Thursday";"WorkDay";2010-08-01 00:00:00,000;2010-08-08 00:00:00,000
2010-08-06 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 32";"Friday";"WorkDay";2010-08-01 00:00:00,000;2010-08-08 00:00:00,000
2010-08-09 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 33";"Monday";"WorkDay";2010-08-08 00:00:00,000;2010-08-15 00:00:00,000
2010-08-10 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 33";"Tuesday";"WorkDay";2010-08-08 00:00:00,000;2010-08-15 00:00:00,000
2010-08-11 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 33";"Wednesday";"WorkDay";2010-08-08 00:00:00,000;2010-08-15 00:00:00,000
2010-08-12 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 33";"Thursday";"WorkDay";2010-08-08 00:00:00,000;2010-08-15 00:00:00,000
2010-08-13 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 33";"Friday";"WorkDay";2010-08-08 00:00:00,000;2010-08-15 00:00:00,000
2010-08-16 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 34";"Monday";"WorkDay";2010-08-15 00:00:00,000;2010-08-22 00:00:00,000
2010-08-17 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 34";"Tuesday";"WorkDay";2010-08-15 00:00:00,000;2010-08-22 00:00:00,000
2010-08-18 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 34";"Wednesday";"WorkDay";2010-08-15 00:00:00,000;2010-08-22 00:00:00,000
2010-08-19 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 34";"Thursday";"WorkDay";2010-08-15 00:00:00,000;2010-08-22 00:00:00,000
2010-08-20 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 34";"Friday";"WorkDay";2010-08-15 00:00:00,000;2010-08-22 00:00:00,000
2010-08-23 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 35";"Monday";"WorkDay";2010-08-22 00:00:00,000;2010-08-29 00:00:00,000
2010-08-24 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 35";"Tuesday";"WorkDay";2010-08-22 00:00:00,000;2010-08-29 00:00:00,000
2010-08-25 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 35";"Wednesday";"WorkDay";2010-08-22 00:00:00,000;2010-08-29 00:00:00,000
2010-08-26 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 35";"Thursday";"WorkDay";2010-08-22 00:00:00,000;2010-08-29 00:00:00,000
2010-08-27 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 35";"Friday";"WorkDay";2010-08-22 00:00:00,000;2010-08-29 00:00:00,000
2010-08-30 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 36";"Monday";"WorkDay";2010-08-29 00:00:00,000;2010-09-05 00:00:00,000
2010-08-31 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 36";"Tuesday";"WorkDay";2010-08-29 00:00:00,000;2010-09-05 00:00:00,000
2010-09-01 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 36";"Wednesday";"WorkDay";2010-08-29 00:00:00,000;2010-09-05 00:00:00,000
2010-09-02 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 36";"Thursday";"WorkDay";2010-08-29 00:00:00,000;2010-09-05 00:00:00,000
2010-09-03 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 36";"Friday";"WorkDay";2010-08-29 00:00:00,000;2010-09-05 00:00:00,000
2010-09-06 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 37";"Monday";"WorkDay";2010-09-05 00:00:00,000;2010-09-12 00:00:00,000
2010-09-07 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 37";"Tuesday";"WorkDay";2010-09-05 00:00:00,000;2010-09-12 00:00:00,000
2010-09-08 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 37";"Wednesday";"WorkDay";2010-09-05 00:00:00,000;2010-09-12 00:00:00,000
2010-09-09 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 37";"Thursday";"WorkDay";2010-09-05 00:00:00,000;2010-09-12 00:00:00,000
2010-09-10 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 37";"Friday";"WorkDay";2010-09-05 00:00:00,000;2010-09-12 00:00:00,000
2010-09-13 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 38";"Monday";"WorkDay";2010-09-12 00:00:00,000;2010-09-19 00:00:00,000
2010-09-14 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 38";"Tuesday";"WorkDay";2010-09-12 00:00:00,000;2010-09-19 00:00:00,000
2010-09-15 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 38";"Wednesday";"WorkDay";2010-09-12 00:00:00,000;2010-09-19 00:00:00,000
2010-09-16 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 38";"Thursday";"WorkDay";2010-09-12 00:00:00,000;2010-09-19 00:00:00,000
2010-09-17 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 38";"Friday";"WorkDay";2010-09-12 00:00:00,000;2010-09-19 00:00:00,000
2010-09-20 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 39";"Monday";"WorkDay";2010-09-19 00:00:00,000;2010-09-26 00:00:00,000
2010-09-21 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 39";"Tuesday";"WorkDay";2010-09-19 00:00:00,000;2010-09-26 00:00:00,000
2010-09-22 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 39";"Wednesday";"WorkDay";2010-09-19 00:00:00,000;2010-09-26 00:00:00,000
2010-09-23 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 39";"Thursday";"WorkDay";2010-09-19 00:00:00,000;2010-09-26 00:00:00,000
2010-09-24 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 39";"Friday";"WorkDay";2010-09-19 00:00:00,000;2010-09-26 00:00:00,000
2010-09-27 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 40";"Monday";"WorkDay";2010-09-26 00:00:00,000;2010-10-03 00:00:00,000
2010-09-28 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 40";"Tuesday";"WorkDay";2010-09-26 00:00:00,000;2010-10-03 00:00:00,000
2010-09-29 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 40";"Wednesday";"WorkDay";2010-09-26 00:00:00,000;2010-10-03 00:00:00,000
2010-09-30 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 40";"Thursday";"WorkDay";2010-09-26 00:00:00,000;2010-10-03 00:00:00,000
2010-10-01 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 40";"Friday";"WorkDay";2010-09-26 00:00:00,000;2010-10-03 00:00:00,000
2010-10-04 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 41";"Monday";"WorkDay";2010-10-03 00:00:00,000;2010-10-10 00:00:00,000
2010-10-05 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 41";"Tuesday";"WorkDay";2010-10-03 00:00:00,000;2010-10-10 00:00:00,000
2010-10-06 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 41";"Wednesday";"WorkDay";2010-10-03 00:00:00,000;2010-10-10 00:00:00,000
2010-10-07 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 41";"Thursday";"WorkDay";2010-10-03 00:00:00,000;2010-10-10 00:00:00,000
2010-10-08 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 41";"Friday";"WorkDay";2010-10-03 00:00:00,000;2010-10-10 00:00:00,000
2010-10-11 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 42";"Monday";"WorkDay";2010-10-10 00:00:00,000;2010-10-17 00:00:00,000
2010-10-12 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 42";"Tuesday";"WorkDay";2010-10-10 00:00:00,000;2010-10-17 00:00:00,000
2010-10-13 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 42";"Wednesday";"WorkDay";2010-10-10 00:00:00,000;2010-10-17 00:00:00,000
2010-10-14 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 42";"Thursday";"WorkDay";2010-10-10 00:00:00,000;2010-10-17 00:00:00,000
2010-10-15 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 42";"Friday";"WorkDay";2010-10-10 00:00:00,000;2010-10-17 00:00:00,000
2010-10-18 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 43";"Monday";"WorkDay";2010-10-17 00:00:00,000;2010-10-24 00:00:00,000
2010-10-19 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 43";"Tuesday";"WorkDay";2010-10-17 00:00:00,000;2010-10-24 00:00:00,000
2010-10-20 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 43";"Wednesday";"WorkDay";2010-10-17 00:00:00,000;2010-10-24 00:00:00,000
2010-10-21 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 43";"Thursday";"WorkDay";2010-10-17 00:00:00,000;2010-10-24 00:00:00,000
2010-10-22 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 43";"Friday";"WorkDay";2010-10-17 00:00:00,000;2010-10-24 00:00:00,000
2010-10-25 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 44";"Monday";"WorkDay";2010-10-24 00:00:00,000;2010-10-31 00:00:00,000
2010-10-26 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 44";"Tuesday";"WorkDay";2010-10-24 00:00:00,000;2010-10-31 00:00:00,000
2010-10-27 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 44";"Wednesday";"WorkDay";2010-10-24 00:00:00,000;2010-10-31 00:00:00,000
2010-10-28 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 44";"Thursday";"WorkDay";2010-10-24 00:00:00,000;2010-10-31 00:00:00,000
2010-10-29 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 44";"Friday";"WorkDay";2010-10-24 00:00:00,000;2010-10-31 00:00:00,000
2010-11-01 00:00:00,000;2010;"H2";"Q4";201011;"November";"Week 45";"Monday";"WorkDay";2010-10-31 00:00:00,000;2010-11-07 00:00:00,000
2010-11-02 00:00:00,000;2010;"H2";"Q4";201011;"November";"Week 45";"Tuesday";"WorkDay";2010-10-31 00:00:00,000;2010-11-07 00:00:00,000
2010-11-03 00:00:00,000;2010;"H2";"Q4";201011;"November";"Week 45";"Wednesday";"WorkDay";2010-10-31 00:00:00,000;2010-11-07 00:00:00,000
2010-11-04 00:00:00,000;2010;"H2";"Q4";201011;"November";"Week 45";"Thursday";"WorkDay";2010-10-31 00:00:00,000;2010-11-07 00:00:00,000
2010-11-05 00:00:00,000;2010;"H2";"Q4";201011;"November";"Week 45";"Friday";"WorkDay";2010-10-31 00:00:00,000;2010-11-07 00:00:00,000
2010-11-08 00:00:00,000;2010;"H2";"Q4";201011;"November";"Week 46";"Monday";"WorkDay";2010-11-07 00:00:00,000;2010-11-14 00:00:00,000
2010-11-09 00:00:00,000;2010;"H2";"Q4";201011;"November";"Week 46";"Tuesday";"WorkDay";2010-11-07 00:00:00,000;2010-11-14 00:00:00,000
2010-11-10 00:00:00,000;2010;"H2";"Q4";201011;"November";"Week 46";"Wednesday";"WorkDay";2010-11-07 00:00:00,000;2010-11-14 00:00:00,000
2010-11-11 00:00:00,000;2010;"H2";"Q4";201011;"November";"Week 46";"Thursday";"WorkDay";2010-11-07 00:00:00,000;2010-11-14 00:00:00,000
2010-11-12 00:00:00,000;2010;"H2";"Q4";201011;"November";"Week 46";"Friday";"WorkDay";2010-11-07 00:00:00,000;2010-11-14 00:00:00,000
2010-11-15 00:00:00,000;2010;"H2";"Q4";201011;"November";"Week 47";"Monday";"WorkDay";2010-11-14 00:00:00,000;2010-11-21 00:00:00,000
2010-11-16 00:00:00,000;2010;"H2";"Q4";201011;"November";"Week 47";"Tuesday";"WorkDay";2010-11-14 00:00:00,000;2010-11-21 00:00:00,000
2010-11-17 00:00:00,000;2010;"H2";"Q4";201011;"November";"Week 47";"Wednesday";"WorkDay";2010-11-14 00:00:00,000;2010-11-21 00:00:00,000
